plate_barcode,well_description,image_description,object_description,pattern_description,AreaShape_compactness,AreaShape_euler_number
110000106828,A02,4,289,Cells,1.21994231841934,1
110000106828,A02,4,380,Cells,1.08853636102206,1
110000106828,A02,4,477,Cells,1.17999177421669,1
110000106828,A02,4,339,Cells,1.08090196034995,1
110000106828,A02,4,661,Cells,1.24199877631304,1
110000106828,A02,4,730,Cells,1.06807857529647,1
110000106828,A02,4,43,Cells,1.64320687757837,1
110000106828,A02,4,152,Cells,1.0339564746559,1
110000106828,A02,4,534,Cells,1.05328941038918,1
110000106828,A02,4,398,Cells,1.0656097763751,1
110000106828,A02,4,687,Cells,1.58952669966333,1
110000106828,A02,4,747,Cells,1.19982530452834,1
110000106828,A02,4,471,Cells,1.03577702167729,1
110000106828,A02,4,408,Cells,1.19637859203697,1
110000106828,A02,4,676,Cells,3.26065288070314,1
110000106828,A02,4,645,Cells,1.11161988734238,1
110000106828,A02,4,132,Cells,1.28773657867785,1
110000106828,A02,4,764,Cells,1.35737344271051,1
110000106828,A02,4,142,Cells,1.22342173868544,1
110000106828,A02,4,239,Cells,1.21052379171649,1
110000106828,A02,4,163,Cells,1.53333408907514,1
110000106828,A02,4,18,Cells,1.11328084557582,1
110000106828,A02,4,114,Cells,1.08513720680628,1
110000106828,A02,4,520,Cells,1.08752292060583,1
110000106828,A02,4,67,Cells,1.25237508409119,1
110000106828,A02,4,643,Cells,1.12194622373385,1
110000106828,A02,4,726,Cells,1.11956768941058,1
110000106828,A02,4,182,Cells,1.24144961532582,1
110000106828,A02,4,24,Cells,1.00704684884916,1
110000106828,A02,4,157,Cells,1.04616968917933,1
110000106828,A02,4,185,Cells,1.16481622431054,1
110000106828,A02,4,627,Cells,1.0720657713745,1
110000106828,A02,4,385,Cells,1.30370669226494,1
110000106828,A02,4,247,Cells,1.06263910107299,1
110000106828,A02,4,729,Cells,1.06504820258231,1
110000106828,A02,4,386,Cells,2.01229315794937,1
110000106828,A02,4,359,Cells,1.03989425990148,1
110000106828,A02,4,37,Cells,1.36103803724792,1
110000106828,A02,4,160,Cells,1.0962552866525,1
110000106828,A02,4,167,Cells,1.3986398649725,1
110000106828,A02,4,31,Cells,1.01966203833918,1
110000106828,A02,4,550,Cells,1.17113511834522,1
110000106828,A02,4,332,Cells,1.24402290823588,1
110000106828,A02,4,481,Cells,1.21864055582153,1
110000106828,A02,4,36,Cells,1.19520390239023,1
110000106828,A02,4,636,Cells,1.00711700443575,1
110000106828,A02,4,657,Cells,1.04395443925922,1
110000106828,A02,4,415,Cells,1.07200805715188,1
110000106828,A02,4,242,Cells,1.16238894525392,1
110000106828,A02,4,596,Cells,1.18788064291536,1
110000106828,A02,4,374,Cells,1.03528418952404,1
110000106828,A02,4,358,Cells,1.08885999823311,1
110000106828,A02,4,123,Cells,1.08091853682515,1
110000106828,A02,4,109,Cells,1.09005829971022,1
110000106828,A02,4,405,Cells,1.07165476995567,1
110000106828,A02,4,490,Cells,1.05677610525899,1
110000106828,A02,4,505,Cells,1.1561703791834,1
110000106828,A02,4,693,Cells,1.11401469541188,1
110000106828,A02,4,10,Cells,1.10895097645339,1
110000106828,A02,4,452,Cells,1.1844113208281,1
110000106828,A02,4,209,Cells,1.05907104769795,1
110000106828,A02,4,383,Cells,1.18150663462691,1
110000106828,A02,4,711,Cells,1.13724654575593,1
110000106828,A02,4,195,Cells,1.06905198487995,1
110000106828,A02,4,638,Cells,1.07538450341109,1
110000106828,A02,4,229,Cells,1.0309784574315,1
110000106828,A02,4,138,Cells,1.24764436146017,1
110000106828,A02,4,460,Cells,1.14552391502146,1
110000106828,A02,4,307,Cells,1.07729171399466,1
110000106828,A02,4,617,Cells,1.33038895735503,1
110000106828,A02,4,527,Cells,1.09919121963467,1
110000106828,A02,4,341,Cells,1.27700765683909,1
110000106828,A02,4,540,Cells,1.10413276603124,1
110000106828,A02,4,685,Cells,1.11989648253609,1
110000106828,A02,4,598,Cells,1.47765585869488,1
110000106828,A02,4,631,Cells,1.11544700236542,1
110000106828,A02,4,718,Cells,1.16892243220712,1
110000106828,A02,4,241,Cells,1.10526527321139,1
110000106828,A02,4,224,Cells,1.12517827750821,1
110000106828,A02,4,252,Cells,1.25981592163941,1
110000106828,A02,4,553,Cells,1.04962160392958,1
110000106828,A02,4,300,Cells,1.24016739569567,1
110000106828,A02,4,11,Cells,1.12417001860781,1
110000106828,A02,4,437,Cells,1.1179365355542,1
110000106828,A02,4,538,Cells,1.1235535797995,1
110000106828,A02,4,315,Cells,1.32292592380003,1
110000106828,A02,4,175,Cells,1.13214016889802,1
110000106828,A02,4,106,Cells,1.20556798079549,1
110000106828,A02,4,609,Cells,1.22474234081573,1
110000106828,A02,4,400,Cells,1.13558204796724,1
110000106828,A02,4,497,Cells,1.06083525017162,1
110000106828,A02,4,12,Cells,1.0696228970058,1
110000106828,A02,4,61,Cells,1.04007665120817,1
110000106828,A02,4,171,Cells,1.02294938860891,1
110000106828,A02,4,515,Cells,1.0158287890609,1
110000106828,A02,4,394,Cells,1.13577767806987,1
110000106828,A02,4,19,Cells,1.06047257125549,1
110000106828,A02,4,526,Cells,1.12029570336268,1
110000106828,A02,4,352,Cells,1.34677165392074,1
110000106828,A02,4,42,Cells,1.23885408456895,1
110000106828,A02,4,470,Cells,1.49242599920571,1
110000106828,A02,4,556,Cells,1.20492014707442,1
110000106828,A02,4,619,Cells,1.21006658415001,1
110000106828,A02,4,116,Cells,1.1123555929437,1
110000106828,A02,4,454,Cells,1.08553200712871,1
110000106828,A02,4,721,Cells,1.15295299893224,1
110000106828,A02,4,153,Cells,1.20688117469949,1
110000106828,A02,4,755,Cells,1.16169499245243,1
110000106828,A02,4,303,Cells,1.07155135794221,1
110000106828,A02,4,121,Cells,1.19883691787768,1
110000106828,A02,4,491,Cells,1.04119135439379,1
110000106828,A02,4,131,Cells,1.13047529017113,1
110000106828,A02,4,567,Cells,1.3136446138091,1
110000106828,A02,4,529,Cells,1.11001981842361,1
110000106828,A02,4,70,Cells,1.13892435654617,1
110000106828,A02,4,165,Cells,1.08643931178457,1
110000106828,A02,4,317,Cells,1.07021959710093,1
110000106828,A02,4,333,Cells,1.18345279923665,1
110000106828,A02,4,423,Cells,1.37365988432871,1
110000106828,A02,4,219,Cells,1.04358737868581,1
110000106828,A02,4,660,Cells,1.15503052159703,1
110000106828,A02,4,33,Cells,1.10606358281645,1
110000106828,A02,4,444,Cells,1.04068950056361,1
110000106828,A02,4,222,Cells,1.1279772675709,1
110000106828,A02,4,569,Cells,1.09811093953394,1
110000106828,A02,4,15,Cells,1.18658713920406,1
110000106828,A02,4,379,Cells,1.19541518132348,1
110000106828,A02,4,707,Cells,1.08627454667474,1
110000106828,A02,4,30,Cells,1.14574681934516,1
110000106828,A02,4,523,Cells,2.23514571263875,1
110000106828,A02,4,330,Cells,1.06172116491488,1
110000106828,A02,4,265,Cells,1.07322349642196,1
110000106828,A02,4,677,Cells,1.41246265787421,1
110000106828,A02,4,180,Cells,1.04121004308971,1
110000106828,A02,4,364,Cells,1.03956186852393,1
110000106828,A02,4,641,Cells,1.04000565960559,1
110000106828,A02,4,154,Cells,1.31729135930037,1
110000106828,A02,4,162,Cells,1.06145137923151,1
110000106828,A02,4,104,Cells,1.13503605607965,1
110000106828,A02,4,28,Cells,1.21901859758584,1
110000106828,A02,4,294,Cells,1.09221797795684,1
110000106828,A02,4,634,Cells,1.11905104830312,1
110000106828,A02,4,20,Cells,1.10947698368891,1
110000106828,A02,4,521,Cells,1.03878751318702,1
110000106828,A02,4,342,Cells,1.22190273963438,1
110000106828,A02,4,64,Cells,1.07085216711083,1
110000106828,A02,4,701,Cells,1.16171562757248,1
110000106828,A02,4,601,Cells,1.00869869604248,1
110000106828,A02,4,607,Cells,1.10694170334716,1
110000106828,A02,4,110,Cells,1.04710577891996,1
110000106828,A02,4,348,Cells,1.19639079060983,1
110000106828,A02,4,562,Cells,2.19321632251694,1
110000106828,A02,4,368,Cells,1.05421761606486,1
110000106828,A02,4,8,Cells,1.20785686566085,1
110000106828,A02,4,205,Cells,1.05106314674943,1
110000106828,A02,4,80,Cells,1.07567385934451,1
110000106828,A02,4,717,Cells,1.05473779250393,1
110000106828,A02,4,397,Cells,1.13886022697791,1
110000106828,A02,4,535,Cells,1.69079227351788,1
110000106828,A02,4,681,Cells,1.14102858842209,1
110000106828,A02,4,640,Cells,1.04534455683105,1
110000106828,A02,4,29,Cells,1.50147048162377,1
110000106828,A02,4,227,Cells,1.07852715043232,1
110000106828,A02,4,551,Cells,1.08499169084141,1
110000106828,A02,4,336,Cells,1.03027175713565,1
110000106828,A02,4,204,Cells,1.03382037702215,1
110000106828,A02,4,246,Cells,1.56600868648264,1
110000106828,A02,4,290,Cells,1.11060272171767,1
110000106828,A02,4,694,Cells,1.13926559644108,1
110000106828,A02,4,706,Cells,1.08064242735461,1
110000106828,A02,4,503,Cells,1.10283783183815,1
110000106828,A02,4,585,Cells,1.25820064122024,1
110000106828,A02,4,235,Cells,1.18515267791736,1
110000106828,A02,4,282,Cells,1.01215569035041,1
110000106828,A02,4,22,Cells,1.02479330876178,1
110000106828,A02,4,327,Cells,1.01576774571005,1
110000106828,A02,4,285,Cells,1.08656304766792,1
110000106828,A02,4,86,Cells,1.08428717444399,1
110000106828,A02,4,461,Cells,1.19827991755329,1
110000106828,A02,4,377,Cells,1.0342594551349,1
110000106828,A02,4,735,Cells,1.0954660074789,1
110000106828,A02,4,512,Cells,1.68894155454189,1
110000106828,A02,4,228,Cells,1.02956335311295,1
110000106828,A02,4,600,Cells,1.00717158330055,1
110000106828,A02,4,63,Cells,1.09577451345021,1
110000106828,A02,4,183,Cells,1.07990597238113,1
110000106828,A02,4,51,Cells,1.15776826446443,1
110000106828,A02,4,624,Cells,1.10574707000075,1
110000106828,A02,4,49,Cells,1.11949168775944,1
110000106828,A02,4,146,Cells,1.03254537461693,1
110000106828,A02,4,655,Cells,1.31967115945028,1
110000106828,A02,4,313,Cells,1.06135937068236,1
110000106828,A02,4,107,Cells,1.09140766639127,1
110000106828,A02,4,127,Cells,1.2368955978308,1
110000106828,A02,4,189,Cells,1.06217251353088,1
110000106828,A02,4,674,Cells,1.25833040428599,1
110000106828,A02,4,446,Cells,1.35790932000961,1
110000106828,A02,4,403,Cells,1.40234044510381,1
110000106828,A02,4,215,Cells,1.47650256331336,1
110000106828,A02,4,83,Cells,1.21055074836127,1
110000106828,A02,4,133,Cells,1.05697211012371,1
110000106828,A02,4,356,Cells,1.14485212229383,1
110000106828,A02,4,450,Cells,1.02809639860248,1
110000106828,A02,4,367,Cells,1.18432346029514,1
110000106828,A02,4,360,Cells,1.08957598868178,1
110000106828,A02,4,271,Cells,1.04666369030406,1
110000106828,A02,4,492,Cells,1.22730327828312,1
110000106828,A02,4,536,Cells,1.74302512333737,1
110000106828,A02,4,615,Cells,1.14497705723579,1
110000106828,A02,4,75,Cells,1.0643557166068,1
110000106828,A02,4,324,Cells,1.05105527576141,1
110000106828,A02,4,594,Cells,1.03866283563949,1
110000106828,A02,4,590,Cells,1.15998863964922,1
110000106828,A02,4,331,Cells,1.32670215527903,1
110000106828,A02,4,709,Cells,1.17340146659871,1
110000106828,A02,4,325,Cells,1.83137450450604,1
110000106828,A02,4,84,Cells,1.74771909352357,1
110000106828,A02,4,101,Cells,1.09828774486376,1
110000106828,A02,4,6,Cells,1.5118390842602,1
110000106828,A02,4,723,Cells,1.06062518637527,1
110000106828,A02,4,254,Cells,1.15291041961017,1
110000106828,A02,4,168,Cells,1.30458550565013,1
110000106828,A02,4,435,Cells,1.07236691411472,1
110000106828,A02,4,164,Cells,1.04966005479117,1
110000106828,A02,4,595,Cells,1.11190230473464,1
110000106828,A02,4,751,Cells,1.12527830861562,1
110000106828,A02,4,682,Cells,1.04391797054429,1
110000106828,A02,4,705,Cells,1.23334249775889,1
110000106828,A02,4,715,Cells,1.11339049601313,1
110000106828,A02,4,88,Cells,1.03091572446316,1
110000106828,A02,4,587,Cells,2.05459555278084,1
110000106828,A02,4,335,Cells,1.20147725381648,1
110000106828,A02,4,646,Cells,1.11152445735431,1
110000106828,A02,4,422,Cells,1.14149144413319,1
110000106828,A02,4,542,Cells,1.30807145608828,1
110000106828,A02,4,632,Cells,1.45751975805307,1
110000106828,A02,4,362,Cells,1.049623950575,1
110000106828,A02,4,59,Cells,1.05801685126718,1
110000106828,A02,4,299,Cells,1.43620220893811,1
110000106828,A02,4,675,Cells,1.36764636943912,1
110000106828,A02,4,734,Cells,1.09588680682055,1
110000106828,A02,4,473,Cells,1.04128965002382,1
110000106828,A02,4,592,Cells,1.01418029867132,1
110000106828,A02,4,434,Cells,1.08654427716686,1
110000106828,A02,4,759,Cells,1.03201321434422,1
110000106828,A02,4,337,Cells,1.05680090485441,1
110000106828,A02,4,703,Cells,2.09761090325418,1
110000106828,A02,4,433,Cells,1.39334062214239,1
110000106828,A02,4,541,Cells,1.66088884290934,1
110000106828,A02,4,428,Cells,1.13564870127193,1
110000106828,A02,4,74,Cells,1.64454193111686,1
110000106828,A02,4,238,Cells,1.00827667986712,1
110000106828,A02,4,328,Cells,1.05241396508568,1
110000106828,A02,4,310,Cells,1.04279599932056,1
110000106828,A02,4,695,Cells,1.24835928457896,1
110000106828,A02,4,710,Cells,1.25350038765743,1
110000106828,A02,4,314,Cells,1.74515834809625,1
110000106828,A02,4,112,Cells,1.18389009536216,1
110000106828,A02,4,579,Cells,1.2486063837853,1
110000106828,A02,4,148,Cells,1.10474628335488,1
110000106828,A02,4,605,Cells,1.04339477135065,1
110000106828,A02,4,264,Cells,1.27714456728092,1
110000106828,A02,4,455,Cells,1.23463254148831,1
110000106828,A02,4,354,Cells,1.07304331906977,1
110000106828,A02,4,225,Cells,1.05161215363121,1
110000106828,A02,4,507,Cells,1.06416404768615,1
110000106828,A02,4,202,Cells,1.05737217397493,1
110000106828,A02,4,626,Cells,1.07862524624165,1
110000106828,A02,4,256,Cells,1.28748750607472,1
110000106828,A02,4,469,Cells,1.16869931551261,1
110000106828,A02,4,50,Cells,1.05208774932071,1
110000106828,A02,4,549,Cells,1.04511856588875,1
110000106828,A02,4,474,Cells,1.23988903417133,1
110000106828,A02,4,221,Cells,1.17087376526402,1
110000106828,A02,4,263,Cells,1.16963972754534,1
110000106828,A02,4,108,Cells,1.06136746610754,1
110000106828,A02,4,684,Cells,1.06264697933126,1
110000106828,A02,4,279,Cells,1.08522678562791,1
110000106828,A02,4,223,Cells,1.1682230520342,1
110000106828,A02,4,16,Cells,1.31227941136924,1
110000106828,A02,4,388,Cells,1.01373429053708,1
110000106828,A02,4,564,Cells,2.11973408493554,1
110000106828,A02,4,697,Cells,1.26772037072453,1
110000106828,A02,4,510,Cells,1.18408712606567,1
110000106828,A02,4,91,Cells,1.12847907992836,1
110000106828,A02,4,166,Cells,1.03244625510489,1
110000106828,A02,4,458,Cells,1.40562626554427,1
110000106828,A02,4,629,Cells,1.29326191897159,1
110000106828,A02,4,583,Cells,1.16666090336181,1
110000106828,A02,4,614,Cells,1.1168845904825,1
110000106828,A02,4,311,Cells,1.09597446699005,1
110000106828,A02,4,599,Cells,2.27362959643055,1
110000106828,A02,4,89,Cells,1.09647742164899,1
110000106828,A02,4,250,Cells,1.12463408498305,1
110000106828,A02,4,678,Cells,1.43111280849435,1
110000106828,A02,4,93,Cells,1.06235028494766,1
110000106828,A02,4,137,Cells,1.56945315431598,1
110000106828,A02,4,689,Cells,1.25974319862278,1
110000106828,A02,4,557,Cells,1.31279334962263,1
110000106828,A02,4,649,Cells,1.00683163050211,1
110000106828,A02,4,683,Cells,1.06797927263837,1
110000106828,A02,4,200,Cells,1.24338666631891,1
110000106828,A02,4,532,Cells,1.12324570477486,1
110000106828,A02,4,573,Cells,1.11779141590097,1
110000106828,A02,4,309,Cells,1.08214940256453,1
110000106828,A02,4,139,Cells,1.06757874541926,1
110000106828,A02,4,518,Cells,1.18172847884065,1
110000106828,A02,4,62,Cells,1.1028228295078,1
110000106828,A02,4,125,Cells,1.09186669409194,1
110000106828,A02,4,56,Cells,1.13547877873281,1
110000106828,A02,4,754,Cells,1.31699618831283,1
110000106828,A02,4,464,Cells,1.56043243355392,1
110000106828,A02,4,130,Cells,1.06532253544283,1
110000106828,A02,4,178,Cells,1.2256967124429,1
110000106828,A02,4,613,Cells,1.38480121355674,1
110000106828,A02,4,480,Cells,1.22407942284764,1
110000106828,A02,4,545,Cells,1.0595331098871,1
110000106828,A02,4,457,Cells,1.03942285701142,1
110000106828,A02,4,597,Cells,1.3157932263572,1
110000106828,A02,4,611,Cells,1.56140717233738,1
110000106828,A02,4,418,Cells,1.72514542983754,1
110000106828,A02,4,692,Cells,1.14671723748652,1
110000106828,A02,4,214,Cells,1.02337937202277,1
110000106828,A02,4,618,Cells,1.08443791724198,1
110000106828,A02,4,399,Cells,1.15789842477851,1
110000106828,A02,4,561,Cells,1.3085925246882,1
110000106828,A02,4,667,Cells,1.66940246736063,1
110000106828,A02,4,120,Cells,1.09323027232173,1
110000106828,A02,4,648,Cells,1.17442681720166,1
110000106828,A02,4,489,Cells,1.30627145784523,1
110000106828,A02,4,286,Cells,1.05191735340481,1
110000106828,A02,4,73,Cells,1.01752568900902,1
110000106828,A02,4,530,Cells,1.05128741543892,1
110000106828,A02,4,756,Cells,1.08198177650137,1
110000106828,A02,4,539,Cells,1.45609065900025,1
110000106828,A02,4,58,Cells,1.04735586243867,1
110000106828,A02,4,87,Cells,1.07284131376009,1
110000106828,A02,4,230,Cells,1.06889118645963,1
110000106828,A02,4,766,Cells,1.15512754971436,1
110000106828,A02,4,748,Cells,1.32559576510655,1
110000106828,A02,4,100,Cells,1.02751022234063,1
110000106828,A02,4,513,Cells,1.02848625206088,1
110000106828,A02,4,381,Cells,1.03704501766446,1
110000106828,A02,4,181,Cells,1.08776342905735,1
110000106828,A02,4,593,Cells,1.05914639201742,1
110000106828,A02,4,350,Cells,1.13751015756365,1
110000106828,A02,4,508,Cells,1.03239564726821,1
110000106828,A02,4,719,Cells,1.36729768653352,1
110000106828,A02,4,39,Cells,1.04638753327672,1
110000106828,A02,4,548,Cells,1.78188294210016,1
110000106828,A02,4,637,Cells,1.07782069737305,1
110000106828,A02,4,45,Cells,1.6074483940708,1
110000106828,A02,4,602,Cells,1.01925493859805,1
110000106828,A02,4,319,Cells,1.13894877713974,1
110000106828,A02,4,571,Cells,1.08855269025412,1
110000106828,A02,4,81,Cells,1.04172834910071,1
110000106828,A02,4,625,Cells,1.02733728935214,1
110000106828,A02,4,305,Cells,1.44984321418332,1
110000106828,A02,4,565,Cells,1.37584392568124,1
110000106828,A02,4,393,Cells,1.06377809800721,1
110000106828,A02,4,23,Cells,1.22941754732507,1
110000106828,A02,4,13,Cells,1.02592652359236,1
110000106828,A02,4,581,Cells,1.47630467029928,1
110000106828,A02,4,179,Cells,1.07406224861831,1
110000106828,A02,4,199,Cells,1.05041603026744,1
110000106828,A02,4,744,Cells,1.02018500770602,1
110000106828,A02,4,447,Cells,1.20146939919247,1
110000106828,A02,4,287,Cells,1.10001482866053,1
110000106828,A02,4,234,Cells,1.43906028283007,1
110000106828,A02,4,652,Cells,1.39816805526207,1
110000106828,A02,4,297,Cells,1.42279446010333,1
110000106828,A02,4,558,Cells,1.02831772544951,1
110000106828,A02,4,630,Cells,1.17232356912297,1
110000106828,A02,4,136,Cells,1.33872778115628,1
110000106828,A02,4,34,Cells,1.21393163779954,1
110000106828,A02,4,670,Cells,1.04056618123139,1
110000106828,A02,4,103,Cells,1.00604406832534,1
110000106828,A02,4,7,Cells,1.15625312097882,1
110000106828,A02,4,742,Cells,1.22550895796449,1
110000106828,A02,4,740,Cells,1.27260961195208,1
110000106828,A02,4,174,Cells,1.10322187291405,1
110000106828,A02,4,741,Cells,1.12661853626006,1
110000106828,A02,4,608,Cells,1.21115036454097,1
110000106828,A02,4,404,Cells,1.14357863066611,1
110000106828,A02,4,251,Cells,1.11208566274922,1
110000106828,A02,4,524,Cells,1.08308315014941,1
110000106828,A02,4,451,Cells,1.30543040897733,1
110000106828,A02,4,276,Cells,1.20628703959284,1
110000106828,A02,4,134,Cells,1.43720910732563,1
110000106828,A02,4,493,Cells,1.21215609809024,1
110000106828,A02,4,14,Cells,1.02449291803635,1
110000106828,A02,4,664,Cells,1.10426953788272,1
110000106828,A02,4,478,Cells,1.36556606997314,1
110000106828,A02,4,522,Cells,1.78062843872681,1
110000106828,A02,4,47,Cells,1.43390599741562,1
110000106828,A02,4,119,Cells,1.04256122534059,1
110000106828,A02,4,213,Cells,1.04534120187369,1
110000106828,A02,4,745,Cells,1.20584322702373,1
110000106828,A02,4,172,Cells,1.05396569082169,1
110000106828,A02,4,210,Cells,1.24074545202383,1
110000106828,A02,4,9,Cells,1.27780944389065,1
110000106828,A02,4,591,Cells,2.37918861125999,1
110000106828,A02,4,194,Cells,1.03831706575953,1
110000106828,A02,4,159,Cells,1.15513870565535,1
110000106828,A02,4,187,Cells,1.28561143557599,1
110000106828,A02,4,240,Cells,1.04276100979958,1
110000106828,A02,4,85,Cells,1.3345182949292,1
110000106828,A02,4,708,Cells,1.1163261221046,1
110000106828,A02,4,248,Cells,1.01745974930951,1
110000106828,A02,4,476,Cells,1.27724641760852,1
110000106828,A02,4,293,Cells,1.01457365576359,1
110000106828,A02,4,543,Cells,1.22204415982443,1
110000106828,A02,4,323,Cells,1.23497016685104,1
110000106828,A02,4,71,Cells,1.01214041416934,1
110000106828,A02,4,203,Cells,1.08120459542954,1
110000106828,A02,4,268,Cells,1.18152216244884,1
110000106828,A02,4,440,Cells,1.20216804898264,1
110000106828,A02,4,326,Cells,1.21391253867722,1
110000106828,A02,4,372,Cells,1.30172129969745,1
110000106828,A02,4,580,Cells,1.04536598930438,1
110000106828,A02,4,338,Cells,1.07159306431873,1
110000106828,A02,4,301,Cells,1.27311964944062,1
110000106828,A02,4,488,Cells,1.08699166180014,1
110000106828,A02,4,442,Cells,1.33733503324311,1
110000106828,A02,4,547,Cells,1.49745073995758,1
110000106828,A02,4,387,Cells,1.30554899051072,1
110000106828,A02,4,378,Cells,1.07083244810096,1
110000106828,A02,4,184,Cells,1.56305088321625,1
110000106828,A02,4,743,Cells,1.08069631823615,1
110000106828,A02,4,72,Cells,1.02912450534027,1
110000106828,A02,4,552,Cells,1.90805518446477,1
110000106828,A02,4,496,Cells,1.21191166294265,1
110000106828,A02,4,376,Cells,1.0666530931151,1
110000106828,A02,4,517,Cells,1.0734339650723,1
110000106828,A02,4,41,Cells,1.29984919641035,1
110000106828,A02,4,274,Cells,1.03644911886902,1
110000106828,A02,4,296,Cells,1.12558977303457,1
110000106828,A02,4,347,Cells,1.11696079187316,1
110000106828,A02,4,190,Cells,1.03343800164679,1
110000106828,A02,4,438,Cells,1.18789225813884,1
110000106828,A02,4,680,Cells,1.6009600432658,1
110000106828,A02,4,186,Cells,1.04018565234912,1
110000106828,A02,4,212,Cells,1.10787624618219,1
110000106828,A02,4,389,Cells,1.06284481859599,1
110000106828,A02,4,365,Cells,1.02218948497328,1
110000106828,A02,4,654,Cells,1.05035200558632,1
110000106828,A02,4,699,Cells,1.0770212167548,1
110000106828,A02,4,425,Cells,1.2324109380933,1
110000106828,A02,4,622,Cells,1.51507192138123,1
110000106828,A02,4,156,Cells,1.07772841871203,1
110000106828,A02,4,170,Cells,1.05884952632128,1
110000106828,A02,4,35,Cells,1.14340349687789,1
110000106828,A02,4,220,Cells,1.03739072225862,1
110000106828,A02,4,396,Cells,1.27953148381056,1
110000106828,A02,4,459,Cells,1.08413486550583,1
110000106828,A02,4,757,Cells,1.24574683379575,1
110000106828,A02,4,669,Cells,1.01199787734152,1
110000106828,A02,4,145,Cells,1.06238791818741,1
110000106828,A02,4,363,Cells,1.10236937925714,1
110000106828,A02,4,344,Cells,1.13725204239215,1
110000106828,A02,4,410,Cells,1.31143819314824,1
110000106828,A02,4,724,Cells,1.11338522443225,1
110000106828,A02,4,485,Cells,1.12763019821213,1
110000106828,A02,4,449,Cells,1.18428285363291,1
110000106828,A02,4,3,Cells,1.18640764265574,1
110000106828,A02,4,628,Cells,1.06890938708486,1
110000106828,A02,4,407,Cells,1.39031059113234,1
110000106828,A02,4,135,Cells,1.07976009950257,1
110000106828,A02,4,509,Cells,1.23319723364638,1
110000106828,A02,4,737,Cells,1.25340997310676,1
110000106828,A02,4,96,Cells,1.2715799894663,1
110000106828,A02,4,147,Cells,1.27808640176672,1
110000106828,A02,4,445,Cells,1.21188789983321,1
110000106828,A02,4,281,Cells,1.21064401271593,1
110000106828,A02,4,519,Cells,1.42752174445754,1
110000106828,A02,4,357,Cells,1.17922860680318,1
110000106828,A02,4,245,Cells,1.10616186243974,1
110000106828,A02,4,466,Cells,1.04504792943471,1
110000106828,A02,4,201,Cells,1.15431770822809,1
110000106828,A02,4,198,Cells,1.11113189644398,1
110000106828,A02,4,575,Cells,1.20294405721085,1
110000106828,A02,4,306,Cells,1.28337658604031,1
110000106828,A02,4,218,Cells,1.42487398240848,1
110000106828,A02,4,559,Cells,1.35381287153315,1
110000106828,A02,4,662,Cells,1.26952403942151,1
110000106828,A02,4,482,Cells,1.35312002607116,1
110000106828,A02,4,420,Cells,1.31397180657298,1
110000106828,A02,4,606,Cells,1.16770766539666,1
110000106828,A02,4,340,Cells,1.3255128362755,1
110000106828,A02,4,439,Cells,1.08409419819895,1
110000106828,A02,4,351,Cells,1.25548843464345,1
110000106828,A02,4,739,Cells,1.16408065210172,1
110000106828,A02,4,236,Cells,1.16714303153279,1
110000106828,A02,4,432,Cells,1.35714816933023,1
110000106828,A02,4,494,Cells,1.16595435549606,1
110000106828,A02,4,298,Cells,1.0351899547109,1
110000106828,A02,4,343,Cells,1.08054632409835,1
110000106828,A02,4,77,Cells,1.256712768312,1
110000106828,A02,4,370,Cells,1.37249646683859,1
110000106828,A02,4,501,Cells,1.25782138763165,1
110000106828,A02,4,361,Cells,1.38804058194445,1
110000106828,A02,4,713,Cells,1.19066717965508,1
110000106828,A02,4,308,Cells,1.0154453518525,1
110000106828,A02,4,468,Cells,1.23711179601757,1
110000106828,A02,4,269,Cells,1.29305374461922,1
110000106828,A02,4,749,Cells,1.43171320416828,1
110000106828,A02,4,149,Cells,1.17361844335475,1
110000106828,A02,4,409,Cells,1.22311351735902,1
110000106828,A02,4,384,Cells,1.02166715740655,1
110000106828,A02,4,402,Cells,1.10306318268406,1
110000106828,A02,4,272,Cells,1.05738468536351,1
110000106828,A02,4,653,Cells,1.00921852565391,1
110000106828,A02,4,712,Cells,1.04478563846936,1
110000106828,A02,4,427,Cells,1.06104159436055,1
110000106828,A02,4,111,Cells,1.09415899095813,1
110000106828,A02,4,99,Cells,1.01820587473395,1
110000106828,A02,4,731,Cells,1.68569447394635,1
110000106828,A02,4,196,Cells,1.01719197301967,1
110000106828,A02,4,668,Cells,1.51213383771302,1
110000106828,A02,4,533,Cells,1.11242982603982,1
110000106828,A02,4,345,Cells,1.12751995071671,1
110000106828,A02,4,288,Cells,1.26249825792275,1
110000106828,A02,4,572,Cells,1.32096378850083,1
110000106828,A02,4,392,Cells,1.17135657350506,1
110000106828,A02,4,762,Cells,1.21761294434819,1
110000106828,A02,4,353,Cells,1.0745649865542,1
110000106828,A02,4,141,Cells,1.12694990804124,1
110000106828,A02,4,555,Cells,1.28737431202502,1
110000106828,A02,4,244,Cells,1.18999874761508,1
110000106828,A02,4,52,Cells,1.20907627569968,1
110000106828,A02,4,346,Cells,1.42458773078586,1
110000106828,A02,4,243,Cells,1.04595953795107,1
110000106828,A02,4,665,Cells,1.05680371574925,1
110000106828,A02,4,560,Cells,1.40392585889484,1
110000106828,A02,4,66,Cells,1.35186080042675,1
110000106828,A02,4,495,Cells,1.08400959989962,1
